ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
11840732,JC448283,09/24/2019 07:30:00 PM,076XX S SOUTH SHORE DR,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0421,004,7,43,06,1196717,1855401,2019,10/01/2019 04:20:30 PM,41.758091299,-87.554611718,"(41.758091299, -87.554611718)",43,22538,39,421,37,24,19,225
11841977,JC449032,09/24/2019 07:25:00 PM,029XX W WILCOX ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,OTHER,false,false,1124,011,27,27,11,1156905,1899216,2019,10/01/2019 04:20:30 PM,41.879221513,-87.699333919,"(41.879221513, -87.699333919)",48,21184,28,51,46,28,16,123
11839766,JC447167,09/24/2019 07:25:00 PM,003XX W 35TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,SPORTS ARENA/STADIUM,false,false,0915,009,11,34,08A,1174431,1881739,2019,10/01/2019 04:20:30 PM,41.830890037,-87.635503335,"(41.830890037, -87.635503335)",26,21194,35,296,48,37,23,170
11839774,JC447079,09/24/2019 07:21:00 PM,043XX S ST LAWRENCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0221,002,4,38,08B,1180983,1876427,2019,10/01/2019 04:20:30 PM,41.816164946,-87.611627646,"(41.816164946, -87.611627646)",1,4301,4,161,10,36,24,114
11839780,JC447204,09/24/2019 07:20:00 PM,011XX S CANAL ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,RESTAURANT,false,false,0124,001,25,28,11,1173303,1895451,2019,10/01/2019 04:20:30 PM,41.868541914,-87.639235361,"(41.868541914, -87.639235361)",48,14917,29,97,26,44,22,147
11839755,JC447062,09/24/2019 07:20:00 PM,001XX W 108TH PL,0560,ASSAULT,SIMPLE,STREET,false,true,0513,005,34,49,08A,1177281,1833007,2019,10/01/2019 04:20:30 PM,41.697099974,-87.626515832,"(41.697099974, -87.626515832)",45,21861,45,524,22,19,10,260
11839767,JC447097,09/24/2019 07:19:00 PM,042XX S WASHTENAW AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,false,true,0921,009,15,58,20,1159069,1876472,2019,10/01/2019 04:20:30 PM,41.816765361,-87.692011723,"(41.816765361, -87.692011723)",29,22248,55,641,3,56,23,110
11840451,JC447954,09/24/2019 07:15:00 PM,061XX N WESTERN AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,false,false,2413,024,40,2,11,1159207,1940780,2019,10/01/2019 04:20:30 PM,41.993228887,-87.689735615,"(41.993228887, -87.689735615)",42,4450,20,31,24,50,11,52
11840790,JC448171,09/24/2019 07:15:00 PM,0000X E MONROE ST,0890,THEFT,FROM BUILDING,OTHER,false,false,0112,001,42,32,06,1177098,1899952,2019,10/01/2019 04:20:30 PM,41.880807873,-87.625166905,"(41.880807873, -87.625166905)",22,14311,38,367,36,34,22,93
11839787,JC447100,09/24/2019 07:15:00 PM,005XX N CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1523,015,37,25,08B,1138943,1902924,2019,10/01/2019 04:20:30 PM,41.889741913,-87.765198001,"(41.889741913, -87.765198001)",52,22216,26,672,7,32,25,85
11839782,JC447076,09/24/2019 07:15:00 PM,008XX N LECLAIRE AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1531,015,37,25,18,1142201,1905207,2019,10/01/2019 04:20:30 PM,41.895946918,-87.753176359,"(41.895946918, -87.753176359)",4,4299,26,585,45,5,25,69
11839663,JC447058,09/24/2019 07:13:00 PM,038XX N CHRISTIANA AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1733,017,33,16,08A,1153375,1925342,2019,10/01/2019 04:20:30 PM,41.950984364,-87.711600118,"(41.950984364, -87.711600118)",2,21538,16,325,20,39,1,23
11841634,JC447055,09/24/2019 07:10:00 PM,062XX W ADDISON ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,ALLEY,false,false,1633,016,36,17,04A,1134147,1923289,2019,10/01/2019 04:20:30 PM,41.945711719,-87.782330781,"(41.945711719, -87.782330781)",39,22254,17,443,44,52,12,27
11840412,JC447700,09/24/2019 07:07:00 PM,082XX S VINCENNES AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",false,false,0622,006,21,44,08B,1174602,1850318,2019,10/01/2019 04:20:30 PM,41.744663667,-87.63581122,"(41.744663667, -87.63581122)",18,21554,40,1,13,59,20,236
11839650,JC447054,09/24/2019 07:06:00 PM,004XX W 118TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,false,false,0522,005,34,53,15,1175652,1826664,2019,10/01/2019 04:20:30 PM,41.679730347,-87.632669173,"(41.679730347, -87.632669173)",45,21861,50,255,22,19,10,267
11839901,JC447102,09/24/2019 07:04:00 PM,004XX W 118TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0522,005,34,53,04B,1175652,1826664,2019,10/01/2019 04:20:30 PM,41.679730347,-87.632669173,"(41.679730347, -87.632669173)",45,21861,50,255,22,19,10,267
11839729,JC447066,09/24/2019 07:01:00 PM,0000X S STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0112,001,42,32,06,1176389,1900278,2019,10/01/2019 04:20:30 PM,41.88171846,-87.627760426,"(41.88171846, -87.627760426)",22,14311,38,367,36,34,22,93
11839802,JC447171,09/24/2019 07:00:00 PM,087XX S MARQUETTE AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0423,004,7,46,04A,1195772,1847566,2019,10/01/2019 04:20:30 PM,41.73661487,-87.558333597,"(41.73661487, -87.558333597)",43,21202,42,508,37,25,19,238
11841139,JC448468,09/24/2019 07:00:00 PM,005XX W BRIAR PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1934,019,44,6,14,1171878,1921006,2019,10/01/2019 04:20:30 PM,41.938697753,-87.6437126,"(41.938697753, -87.6437126)",38,4449,57,683,25,22,5,30
11842761,JC450540,09/24/2019 07:00:00 PM,016XX N MILWAUKEE AVE,0890,THEFT,FROM BUILDING,BARBERSHOP,false,false,1434,014,2,24,06,1162513,1910836,2019,10/02/2019 04:13:24 PM,41.910992187,-87.678416604,"(41.910992187, -87.678416604)",16,22535,25,298,11,1,7,192
11840055,JC447437,09/24/2019 07:00:00 PM,012XX W ROSCOE ST,0810,THEFT,OVER $500,STREET,false,false,1924,019,44,6,06,1167426,1922713,2019,10/01/2019 04:20:30 PM,41.943478951,-87.660025403,"(41.943478951, -87.660025403)",38,4449,57,741,25,22,5,28
11840119,JC447438,09/24/2019 07:00:00 PM,001XX N MENARD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1512,015,29,25,07,1137694,1900366,2019,10/01/2019 04:20:30 PM,41.88274503,-87.769846629,"(41.88274503, -87.769846629)",52,22216,26,618,7,32,25,85
11845262,JC447475,09/24/2019 07:00:00 PM,030XX N SAWYER AVE,0810,THEFT,OVER $500,STREET,false,false,1412,014,35,21,06,1154189,1919949,2019,10/02/2019 04:13:24 PM,41.936169341,-87.708752333,"(41.936169341, -87.708752333)",15,21538,22,216,12,39,7,168
11840450,JC447873,09/24/2019 07:00:00 PM,028XX S LAWNDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1031,010,22,30,14,1152163,1884970,2019,10/01/2019 04:20:30 PM,41.840223636,-87.71712127,"(41.840223636, -87.71712127)",14,21569,32,234,28,57,21,167
11840066,JC447482,09/24/2019 07:00:00 PM,018XX N CENTRAL PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2535,025,1,22,14,1152092,1911885,2019,10/01/2019 04:20:30 PM,41.914082704,-87.716672184,"(41.914082704, -87.716672184)",10,22535,23,351,41,1,7,190
11840714,JC448305,09/24/2019 07:00:00 PM,035XX N OAK PARK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1632,016,38,17,07,1130450,1922679,2019,10/01/2019 04:20:30 PM,41.94410222,-87.795933961,"(41.94410222, -87.795933961)",39,22254,17,396,19,52,12,17
11840467,JC447975,09/24/2019 07:00:00 PM,075XX S CARPENTER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0612,006,17,71,14,1170621,1854740,2019,10/01/2019 04:20:30 PM,41.756885848,-87.650269476,"(41.756885848, -87.650269476)",17,21554,70,572,31,59,20,230
11840469,JC447140,09/24/2019 07:00:00 PM,047XX S KOLIN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0815,008,14,57,05,1148156,1872905,2019,10/01/2019 04:20:30 PM,41.807193516,-87.732135287,"(41.807193516, -87.732135287)",35,22248,54,697,8,56,13,105
11842558,JC450389,09/24/2019 07:00:00 PM,096XX S PRAIRIE AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0511,005,9,49,06,1179621,1841026,2019,10/02/2019 04:13:24 PM,41.719052168,-87.61770414,"(41.719052168, -87.61770414)",31,21861,45,567,43,19,10,250
11839894,JC447244,09/24/2019 07:00:00 PM,111XX S VERNON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,AUTO / BOAT / RV DEALERSHIP,false,false,0531,005,9,49,11,1181229,1831011,2019,10/01/2019 04:20:30 PM,41.69153286,-87.612121809,"(41.69153286, -87.612121809)",30,21861,45,253,43,19,10,265
11840008,JC447406,09/24/2019 07:00:00 PM,018XX N PULASKI RD,0820,THEFT,$500 AND UNDER,STREET,true,false,2534,025,35,20,06,1149425,1911912,2019,10/01/2019 04:20:30 PM,41.914208997,-87.726469659,"(41.914208997, -87.726469659)",27,22535,21,135,12,2,6,194
11840835,JC448482,09/24/2019 07:00:00 PM,005XX N CLAREMONT AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1221,012,26,24,06,1160643,1903611,2019,10/01/2019 04:20:30 PM,41.891205185,-87.68548677,"(41.891205185, -87.68548677)",10,21184,25,546,49,28,15,80
11839978,JC447174,09/24/2019 07:00:00 PM,006XX W DIVISION ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,true,1822,018,27,8,26,1171881,1908252,2019,10/01/2019 04:20:30 PM,41.903700111,-87.644078325,"(41.903700111, -87.644078325)",41,14926,37,108,46,54,14,199
11839793,JC447215,09/24/2019 07:00:00 PM,062XX S NAGLE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,false,false,0812,008,13,64,14,1134483,1862482,2019,10/01/2019 04:20:30 PM,41.778842439,-87.782529682,"(41.778842439, -87.782529682)",35,22268,62,335,15,7,13,272
11839765,JC447013,09/24/2019 06:58:00 PM,093XX S COLFAX AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0423,004,7,48,08A,1195138,1843482,2019,10/01/2019 04:20:30 PM,41.725423661,-87.560790612,"(41.725423661, -87.560790612)",43,21202,44,493,37,25,19,238
11839779,JC447031,09/24/2019 06:54:00 PM,099XX S OAKLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2213,022,19,72,08B,1162794,1838684,2019,10/01/2019 04:20:30 PM,41.712992633,-87.67940127,"(41.712992633, -87.67940127)",33,22212,71,629,42,13,9,252
11839885,JC447041,09/24/2019 06:52:00 PM,069XX S WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,false,0322,003,6,69,14,1177922,1859081,2019,10/01/2019 04:20:30 PM,41.768635844,-87.623381396,"(41.768635844, -87.623381396)",31,22260,67,514,32,60,18,211
11839804,JC447164,09/24/2019 06:49:00 PM,059XX S DAMEN AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,PARK PROPERTY,true,false,0714,007,16,67,24,1164041,1865354,2019,10/01/2019 04:20:30 PM,41.786152942,-87.674085942,"(41.786152942, -87.674085942)",44,22257,65,275,2,23,17,164
11840320,JC447609,09/24/2019 06:45:00 PM,089XX S MUSKEGON AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,PARK PROPERTY,false,false,0423,004,7,46,04A,1196565,1846235,2019,10/01/2019 04:20:30 PM,41.732942865,-87.555472437,"(41.732942865, -87.555472437)",,21202,42,175,47,25,19,238
11840083,JC447047,09/24/2019 06:45:00 PM,020XX W 70TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,0735,007,17,67,06,1164000,1858234,2019,10/01/2019 04:20:30 PM,41.766615573,-87.674436286,"(41.766615573, -87.674436286)",17,22257,65,283,31,23,17,7
11840225,JC447485,09/24/2019 06:40:00 PM,020XX W OGDEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1225,012,27,28,14,1162848,1896549,2019,10/01/2019 04:20:30 PM,41.871780487,-87.677587044,"(41.871780487, -87.677587044)",8,21184,29,5,23,28,15,139
11839863,JC447014,09/24/2019 06:39:00 PM,059XX S CALUMET AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0232,002,20,40,08A,1179500,1865625,2019,10/01/2019 04:20:30 PM,41.786557348,-87.617397586,"(41.786557348, -87.617397586)",53,22260,7,164,4,60,24,268
24764,JC446934,09/24/2019 06:35:00 PM,002XX N HAMLIN BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1122,011,28,26,01A,1151030,1900684,2019,10/01/2019 04:20:30 PM,41.88336693,-87.72086759,"(41.88336693, -87.72086759)",11,21572,28,176,23,30,16,82
24765,JC446929,09/24/2019 06:33:00 PM,000XX E GARFIELD BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0225,002,20,40,01A,1177487,1868439,2019,10/01/2019 04:20:30 PM,41.794325001,-87.624693192,"(41.794325001, -87.624693192)",12,22260,7,403,9,10,24,111
11839656,JC447026,09/24/2019 06:30:00 PM,004XX N WELLS ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1831,018,42,8,06,1174656,1903357,2019,10/01/2019 04:20:30 PM,41.890206336,-87.634031756,"(41.890206336, -87.634031756)",22,4446,37,670,36,55,14,73
11839786,JC447044,09/24/2019 06:30:00 PM,052XX W WASHINGTON BLVD,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1522,015,28,25,04B,1141581,1900253,2019,10/01/2019 04:20:30 PM,41.882364022,-87.755576028,"(41.882364022, -87.755576028)",11,22216,26,674,23,32,25,84
11839672,JC447028,09/24/2019 06:30:00 PM,041XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0214,002,3,38,08B,1179549,1877429,2019,10/01/2019 04:20:30 PM,41.818947444,-87.616857161,"(41.818947444, -87.616857161)",12,4301,4,163,9,36,24,104
11839665,JC447038,09/24/2019 06:30:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0111,001,42,32,06,1176338,1901346,2019,10/01/2019 04:20:30 PM,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",22,14309,38,92,36,42,22,88
11842207,JC449916,09/24/2019 06:30:00 PM,022XX S HOMAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,false,false,1024,010,22,30,07,1154045,1888955,2019,10/01/2019 04:20:30 PM,41.851121693,-87.710108923,"(41.851121693, -87.710108923)",14,21569,32,755,28,57,21,130
11839845,JC446996,09/24/2019 06:29:00 PM,029XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA BUS,false,false,0133,001,4,35,14,1179288,1885690,2019,10/01/2019 04:20:30 PM,41.841622217,-87.617562101,"(41.841622217, -87.617562101)",1,21194,1,191,10,40,22,163
11839760,JC446991,09/24/2019 06:28:00 PM,024XX E 76TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0421,004,7,43,14,1194002,1855050,2019,10/01/2019 04:20:30 PM,41.757195137,-87.564573204,"(41.757195137, -87.564573204)",43,22538,39,245,37,24,19,225
11839631,JC447036,09/24/2019 06:26:00 PM,008XX N ST LOUIS AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),ABANDONED BUILDING,true,false,1121,011,27,23,18,1152892,1905442,2019,10/01/2019 04:20:30 PM,41.896386691,-87.71390403,"(41.896386691, -87.71390403)",41,4299,24,423,46,5,16,65
11842797,JC450572,09/24/2019 06:20:00 PM,011XX W 83RD ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0613,006,21,71,06,1170229,1849764,2019,10/02/2019 04:13:24 PM,41.743239572,-87.651850526,"(41.743239572, -87.651850526)",18,21554,70,487,13,59,20,233
11839773,JC447130,09/24/2019 06:15:00 PM,046XX N KIMBALL AVE,0460,BATTERY,SIMPLE,STREET,false,false,1723,017,33,14,08B,1152886,1930479,2019,10/01/2019 04:20:30 PM,41.965090358,-87.713261027,"(41.965090358, -87.713261027)",2,21849,14,24,20,20,1,9
11839683,JC447109,09/24/2019 06:15:00 PM,0000X N CICERO AVE,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,1113,011,28,25,06,1144386,1899712,2019,10/01/2019 04:20:30 PM,41.880827171,-87.745289524,"(41.880827171, -87.745289524)",11,22216,26,696,23,32,16,90
11839591,JC446975,09/24/2019 06:15:00 PM,012XX S AVERS AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1011,010,24,29,19,1150905,1894214,2019,10/01/2019 04:20:30 PM,41.865614975,-87.721495958,"(41.865614975, -87.721495958)",36,21569,30,33,14,57,21,155
11839742,JC446993,09/24/2019 06:12:00 PM,050XX W ROSCOE ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,1634,016,31,15,26,1142199,1922136,2019,10/01/2019 04:20:30 PM,41.942401926,-87.752762775,"(41.942401926, -87.752762775)",25,22618,15,114,17,21,12,26
11839799,JC447074,09/24/2019 06:03:00 PM,004XX W DIVISION ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,1821,018,27,8,06,1173175,1908290,2019,10/01/2019 04:20:30 PM,41.903775756,-87.639324074,"(41.903775756, -87.639324074)",41,14926,37,148,46,54,14,51
11841071,JC447265,09/24/2019 06:00:00 PM,014XX E 70TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0332,003,5,43,06,1186934,1858866,2019,10/01/2019 04:20:30 PM,41.767836987,-87.590355138,"(41.767836987, -87.590355138)",32,22260,39,416,33,60,18,212
11839598,JC446967,09/24/2019 06:00:00 PM,0000X E HARRISON ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0123,001,4,32,06,1176553,1897606,2019,10/01/2019 04:20:30 PM,41.874382636,-87.627238948,"(41.874382636, -87.627238948)",48,14913,38,368,10,35,22,144
11839872,JC447245,09/24/2019 06:00:00 PM,009XX W BELMONT AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA STATION,false,false,1933,019,44,6,11,1169269,1921430,2019,10/01/2019 04:20:30 PM,41.93991842,-87.653288878,"(41.93991842, -87.653288878)",38,4449,57,681,25,22,5,31
11839775,JC447029,09/24/2019 06:00:00 PM,062XX S PAULINA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0714,007,15,67,14,1166079,1863364,2019,10/01/2019 04:20:30 PM,41.780649008,-87.666670175,"(41.780649008, -87.666670175)",44,22257,65,276,3,23,17,164
11843057,JC451099,09/24/2019 06:00:00 PM,022XX S HALSTED ST,0810,THEFT,OVER $500,OTHER,false,false,1235,012,11,31,06,1171375,1889530,2019,10/02/2019 04:13:24 PM,41.852336791,-87.646487314,"(41.852336791, -87.646487314)",8,14920,33,126,26,43,15,158
11840163,JC447616,09/24/2019 06:00:00 PM,049XX S KIMBARK AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,0222,002,4,39,06,1185511,1872440,2019,10/01/2019 04:20:30 PM,41.805118777,-87.595143832,"(41.805118777, -87.595143832)",1,21192,5,356,10,10,24,113
11840680,JC448330,09/24/2019 06:00:00 PM,054XX W CORTEZ ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),false,false,1524,015,37,25,14,1139731,1906464,2019,10/01/2019 04:20:30 PM,41.899441752,-87.762217544,"(41.899441752, -87.762217544)",4,4299,26,562,45,5,25,67
11839614,JC446987,09/24/2019 06:00:00 PM,002XX N LA SALLE ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0122,001,42,32,06,1175092,1901998,2019,10/01/2019 04:20:30 PM,41.886467402,-87.632471344,"(41.886467402, -87.632471344)",22,14309,38,92,36,42,22,79
11840273,JC447744,09/24/2019 06:00:00 PM,077XX N HASKINS AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,false,false,2422,024,49,1,14,1163173,1951318,2019,10/01/2019 04:20:30 PM,42.022062685,-87.67484904,"(42.022062685, -87.67484904)",3,21853,10,340,5,9,11,32
11839545,JC446939,09/24/2019 05:59:00 PM,077XX S ADA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0612,006,17,71,14,1168783,1853506,2019,10/01/2019 04:20:30 PM,41.753539436,-87.657040981,"(41.753539436, -87.657040981)",17,21554,70,572,31,59,20,230
11839679,JC446961,09/24/2019 05:55:00 PM,032XX W NORTH AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1422,014,26,23,06,1154551,1910454,2019,10/01/2019 04:20:30 PM,41.910107045,-87.707676543,"(41.910107045, -87.707676543)",10,22535,24,455,49,1,7,171
11842470,JC450354,09/24/2019 05:53:00 PM,070XX S ARTESIAN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0832,008,17,66,26,1161258,1857903,2019,10/02/2019 04:13:24 PM,41.765764462,-87.684495971,"(41.765764462, -87.684495971)",44,21867,64,383,31,58,13,207
11839771,JC446960,09/24/2019 05:51:00 PM,076XX S OGLESBY AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0414,004,7,43,05,1193196,1854723,2019,10/01/2019 04:20:30 PM,41.756317549,-87.56753768,"(41.756317549, -87.56753768)",43,22538,39,420,37,24,19,222
11839648,JC446963,09/24/2019 05:50:00 PM,013XX W 64TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,0724,007,16,67,08B,1168314,1862319,2019,10/01/2019 04:20:30 PM,41.777733558,-87.658506316,"(41.777733558, -87.658506316)",19,22257,65,21,2,23,17,203
11839613,JC446956,09/24/2019 05:50:00 PM,066XX S STONY ISLAND AVE,0860,THEFT,RETAIL THEFT,GAS STATION,false,false,0321,003,5,42,06,1188012,1861466,2019,10/01/2019 04:20:30 PM,41.774945985,-87.586321063,"(41.774945985, -87.586321063)",32,22260,9,134,33,24,18,262
11839677,JC446954,09/24/2019 05:50:00 PM,011XX W JACKSON BLVD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1232,012,25,28,06,1168933,1898798,2019,10/01/2019 04:20:30 PM,41.877822179,-87.655181405,"(41.877822179, -87.655181405)",48,14917,29,91,26,44,15,95
11839625,JC446965,09/24/2019 05:47:00 PM,036XX W FILLMORE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,1133,011,24,29,14,1152216,1895128,2019,10/01/2019 04:20:30 PM,41.868097353,-87.716659073,"(41.868097353, -87.716659073)",36,21572,30,98,14,30,16,141
11839712,JC446989,09/24/2019 05:45:00 PM,012XX N DAMEN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1424,014,1,24,06,1162846,1908146,2019,10/01/2019 04:20:30 PM,41.903603648,-87.677268862,"(41.903603648, -87.677268862)",24,21560,25,481,41,4,7,200
11839744,JC447034,09/24/2019 05:45:00 PM,057XX N ELSTON AVE,0460,BATTERY,SIMPLE,OTHER COMMERCIAL TRANSPORTATION,false,false,1622,016,39,11,08B,1137428,1937934,2019,10/01/2019 04:20:30 PM,41.985840434,-87.769916818,"(41.985840434, -87.769916818)",20,22532,11,701,50,18,12,43
11839575,JC446955,09/24/2019 05:45:00 PM,053XX S BISHOP ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0934,009,20,61,14,1167573,1869338,2019,10/01/2019 04:20:30 PM,41.797010468,-87.661021625,"(41.797010468, -87.661021625)",19,14924,59,790,4,37,23,127
11840041,JC447198,09/24/2019 05:40:00 PM,016XX N FAIRFIELD AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,1421,014,1,24,06,1157784,1910840,2019,10/01/2019 04:20:30 PM,41.911100934,-87.695789216,"(41.911100934, -87.695789216)",24,22535,25,299,41,1,7,171
11841719,JC449468,09/24/2019 05:40:00 PM,002XX W MERCHANDISE MART PLZ,0810,THEFT,OVER $500,SIDEWALK,false,false,1831,018,42,8,06,1174456,1902539,2019,10/01/2019 04:20:30 PM,41.887966168,-87.634790696,"(41.887966168, -87.634790696)",22,4446,37,652,36,55,14,73
11839556,JC446920,09/24/2019 05:37:00 PM,065XX S RACINE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,PARK PROPERTY,false,true,0724,007,17,67,08A,1169443,1861521,2019,10/01/2019 04:20:30 PM,41.775519362,-87.654390481,"(41.775519362, -87.654390481)",17,22257,65,21,31,23,17,203
11839675,JC446925,09/24/2019 05:35:00 PM,044XX N BROADWAY,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1913,019,46,3,06,1168469,1929861,2019,10/01/2019 04:20:30 PM,41.963070794,-87.655984213,"(41.963070794, -87.655984213)",37,22616,31,241,39,15,5,6
11839747,JC446943,09/24/2019 05:30:00 PM,105XX S CALHOUN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,true,false,0434,004,10,51,15,1194870,1835579,2019,10/01/2019 04:20:30 PM,41.703743667,-87.562031614,"(41.703743667, -87.562031614)",47,21202,48,174,47,25,19,255
11842767,JC446932,09/24/2019 05:30:00 PM,013XX S WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,0131,001,3,33,14,1176981,1894150,2019,10/02/2019 04:13:24 PM,41.864889488,-87.625772132,"(41.864889488, -87.625772132)",48,14913,34,374,9,35,22,94
11839655,JC447040,09/24/2019 05:30:00 PM,053XX W HIRSCH ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,2532,025,37,25,26,1140282,1908793,2019,10/01/2019 04:20:30 PM,41.905822718,-87.760136539,"(41.905822718, -87.760136539)",4,4299,26,599,45,5,6,145
11840553,JC448146,09/24/2019 05:30:00 PM,006XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1834,018,42,8,06,1177316,1904626,2019,10/01/2019 04:20:30 PM,41.893628633,-87.624224612,"(41.893628633, -87.624224612)",22,21182,37,626,36,6,14,74
11839630,JC446974,09/24/2019 05:30:00 PM,046XX W NORTH AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,2533,025,37,25,06,1145011,1910225,2019,10/01/2019 04:20:30 PM,41.909664252,-87.742728815,"(41.909664252, -87.742728815)",4,22615,26,62,45,2,6,195
